4090,4189
2442,4386
2842,1848
6226,3174
6210,3039
4530,4859
6434,546
4706,1849
2066,4387
5834,3175
1274,3040
1514,3238
1962,3176
4354,149
6274,3177
5514,4191
5794,1850
3234,3611
6338,1329
4970,2168
3122,150
2274,4874
6386,3178
3642,555
5226,4583
3698,151
1442,2175
186,4196
1594,375
5970,765
2226,4198
6170,1547
6586,558
3506,2177
4978,3934
898,4763
4514,5126
2730,2181
1026,153
6114,3464
3442,1856
1954,285
82,629
2810,5241
4458,3613
5378,2185
7042,4200
3450,4391
4218,4712
866,767
1394,4080
6442,5091
5402,254
1810,3180
1474,2189
4466,3369
6874,3616
4002,5025
4442,1863
546,2190
1650,689
5138,1014
2698,1868
178,164
4146,4047
5890,4555
2834,3182
1698,3942
1746,2193
6250,4771
1090,160
1634,3620
3026,4591
2106,750
1986,3943
1522,369
394,568
1122,162
5778,3049
4426,3183
4322,4399
882,570
4578,163
5578,3186
2754,1874
6794,1875
6618,1417
3802,1877
6466,782
5218,2198
6130,2197
2826,166
7058,375
4666,574
970,168
6090,2806
458,360
7010,4209
202,3067
5418,785
6194,2204
4690,1881
5978,5151
5002,578
5010,295
4586,5370
1034,431
1018,2206
5986,2207
1506,3202
6146,1885
4842,1887
4250,3193
6962,565
666,3056
1458,4901
578,788
6730,5319
6514,3195
3850,1759
4506,3057
2018,582
2050,1890
594,2211
4082,2212
6186,720
2794,2509
442,381
6690,2214
6010,4903
4554,3627
3074,4211
3522,2215
4490,176
4274,1129
5274,3059
6682,530
2978,4417
706,3061
570,5160
6394,3949
5546,5162
4634,4213
802,127
2650,4092
3738,796
3426,182
4914,659
610,585
6906,797
6162,2220
2922,3263
2522,1898
1082,1899
4946,3199
50,4908
4762,3065
2954,5248
4650,185
154,3629
1586,4909
5786,4214
5562,586
3626,188
3962,587
4202,1546
6858,2229
6370,3069
1610,1906
5458,386
3634,2499
7122,4216
1194,190
5706,2233
4370,4195
4242,714
2530,1909
1490,3957
4922,802
5666,4217
2458,3074
5034,3203
3682,3959
3586,2236
6346,427
522,4332
451,1011
147,1593
5067,2580
3875,1013
3155,2918
667,4572
1907,1383
6547,2582
11,4221
5891,1384
3339,4222
6955,4927
195,4224
291,2301
5539,3642
931,2281
443,3643
6763,2583
755,3965
4355,1018
4939,3966
1419,2526
6827,1437
4667,2254
715,2586
403,2587
4411,5059
355,3968
2323,1028
3467,1389
3139,2256
131,1915
6803,3969
347,5284
6987,805
5243,3649
3611,2394
5363,1020
2747,1397
1851,4228
6307,2592
4043,1836
4763,5070
2963,3298
5563,2594
3747,752
3195,1396
1099,2596
1731,2215
2387,4239
1075,1204
1363,811
2987,3970
387,3971
2587,1400
1635,4451
835,3354
603,2992
3123,3410
275,4265
6051,3656
4211,1403
3835,2268
2235,2267
5123,1206
4251,4738
6211,1405
5307,4453
83,3182
2787,5002
827,4629
251,2599
7035,1209
3251,3975
2011,1336
6587,2600
6851,5077
651,2601
467,2604
6755,4464
6163,2606
1107,3356
6435,5279
4371,2608
3451,3657
3963,3658
1843,1029
379,3215
5595,4802
2251,5218
5795,4931
6859,1410
4899,2086
1699,2610
6867,1330
987,634
259,815
4163,2273
2147,2612
6555,816
4739,4963
6531,602
2187,5342
1035,818
675,2471
4555,61
2459,2613
1531,1412
6595,1037
499,2614
3491,5296
2867,3217
267,2617
491,820
6747,1413
2875,3220
2555,4303
4099,2618
3379,3360
2683,4671
5083,1038
3499,62
1947,3221
1155,1217
4179,3743
683,4645
5403,2623
1187,4971
1555,4240
1891,5093
1883,18
5819,3797
2091,1040
2819,828
483,3664
7083,1220
4315,3362
7107,326
4915,1221
2067,5333
4075,1042
3211,3496
4779,3990
1755,4978
1235,1044
2059,3223
3131,1046
1979,3363
1243,1225
3067,4241
1659,2679
3515,3992
3,1047
7115,4385
6283,4982
123,835
3323,2293
2515,5294
7043,1973
2019,1645
2107,2053
2507,840
5299,2635
5347,5198
4435,841
1347,1427
2291,1049
6387,4989
1987,2296
923,4992
2363,4469
51,2641
2467,2640
3867,91
219,4994
5107,2645
843,4657
5227,844
5339,2299
5907,4997
3051,2311
3971,4246
5075,1051
2891,2303
5987,3670
1435,4472
555,4475
3595,1372
6995,2307
7003,4660
587,3629
6451,4153
2451,4605
2571,2308
6179,2649
4475,1362
4275,1053
3811,1237
27,2652
1795,5334
3755,2655
2435,4817
6275,5005
5435,3672
5579,5221
6843,5006
5443,1238
163,4250
5947,5007
5027,1599
3083,5293
4675,2658
5283,1724
2579,3376
4483,1979
1123,3235
3331,1438
5019,2661
6891,5176
4803,1439
5331,3676
635,4007
5755,2319
171,3236
2739,1243
1923,1058
3435,3840
1723,948
5499,854
5147,2323
1483,3268
1651,5328
1603,852
6083,4255
4107,4928
1027,3378
211,2831
5851,4011
3475,4256
4683,1059
299,855
5379,4932
2851,2670
539,5362
139,2328
1139,2330
1307,1063
4659,2671
6027,133
59,664
1003,5063
2299,2674
4731,4825
4539,2675
411,5066
2315,1478
1315,2677
3979,3681
4067,3383
7067,4495
1611,148
6907,4016
4403,4713
3539,3683
6075,380
6667,3248
3619,1065
5171,5030
7099,1125
2123,1049
1227,4678
2523,5203
1011,5204
963,483
7019,2342
2899,4169
5043,605
3147,1451
2499,1067
1163,84
6315,2860
4115,4946
4531,2688
5715,3390
435,3251
5611,4019
6259,2691
2811,4831
5923,2692
699,2348
2043,3689
6243,2886
779,4505
1459,2352
6099,3692
1443,5285
3571,2353
5251,3253
3579,2354
371,4960
3803,4689
891,4263
6739,875
2539,1255
2923,4883
1691,4961
5259,2699
6483,4838
6707,577
5691,1875
2667,4962
5955,3392
6147,4483
3635,3393
6899,3394
4995,5038
6419,2362
3731,3396
4499,4023
5939,4965
4267,3700
3931,883
1371,1077
6939,5181
35,273
5843,4697
1771,2367
5571,4968
6923,2368
2171,4514
6227,4269
4971,886
5523,1509
339,3020
6371,4270
6539,1083
2907,4271
5747,4330
4131,4701
6699,2709
6499,2712
1899,3015
1915,5329
1747,1086
4603,2716
1587,3708
2947,4704
6811,4272
6947,4746
627,891
5635,2374
5355,3399
3115,2719
1019,1088
5963,5195
2379,1089
6723,1271
1499,1469
3283,2380
1715,384
1643,3259
1819,1631
2243,1090
475,4548
2139,5103
6819,2383
3883,1093
1259,997
3675,894
6691,4273
4147,1094
691,1095
2779,437
2259,2385
5763,4268
5211,2386
939,4275
75,4036
2883,4710
3179,1472
5179,896
6363,1295
6971,1475
1331,3714
6267,2729
5555,4855
3027,1477
6355,4047
2475,5209
6515,1100
6323,898
5683,5049
747,2732
4219,4857
3947,1101
3955,900
6675,4337
4467,3857
1595,5216
4459,5217
3627,1103
3707,2394
803,4037
2203,4279
4443,2399
6491,1401
3483,4270
6011,4280
3003,4858
3035,5004
2795,905
2971,2400
4715,5339
1803,1273
3779,2401
5427,4040
7051,2115
6771,1105
2771,3725
979,1106
5603,2403
4259,3721
3691,3640
3531,1275
1827,3720
5451,1107
1859,3724
1147,4296
5899,3272
3395,4787
3371,1521
2227,5050
3315,1127
5003,2406
5371,2408
795,4043
6627,1097
307,1485
2643,3409
1355,2738
3547,4435
4755,200
1523,90
6155,4788
2051,2412
1995,4169
4843,3000
2027,3727
6523,2748
2715,2743
2691,5186
4283,4637
1739,171
2331,2518
2371,2745
659,2415
3651,3275
4643,2085
2427,1284
3795,1489
5707,464
2931,1554
4363,4617
331,2418
5731,4618
3683,916
4595,1553
2219,3557
283,2257
2659,3734
5619,4161
1971,1832
7123,4286
5787,5062
2035,1247
1467,395
5931,3411
5275,1495
2195,4051
4787,1494
3171,918
2163,917
515,2756
851,1289
731,552
6875,1120
3659,2422
5979,675
5507,919
5163,2282
5531,4052
6035,920
1475,4053
547,476
2843,1498
6395,1121
363,460
5867,2764
4691,1122
6651,2957
787,4940
3259,4943
2339,3990
3771,1182
419,4627
5139,2431
427,2773
5387,3714
1579,4797
6563,3739
1219,3280
4947,2429
6251,1292
5467,91
1059,293
1563,4628
3347,1809
1195,1125
771,2435
5699,2778
1427,4289
3891,2437
6131,926
2403,435
3043,4967
915,1501
2675,2783
187,3416
4291,1686
4083,3308
4243,2782
2627,3284
6787,2786
3555,1297
2155,1402
243,4956
4627,1128
3411,3287
2827,1299
507,930
4451,4549
571,932
4619,2445
2915,3748
4347,2780
6835,2411
3243,5079
5131,2788
595,602
579,4639
2763,2447
2563,2383
819,4640
4723,5087
3603,2790
3443,1505
4571,2449
3827,1507
5483,1843
6475,2919
4235,4641
907,1977
1379,3750
4091,4967
5091,1028
3923,3290
707,1306
4523,4294
1171,3753
1515,4806
4819,936
3019,1309
5659,3293
3587,1133
2411,2460
5811,139
3267,3426
2835,4646
4547,3754
4891,5188
3011,3756
4579,113
2491,2800
5187,2466
99,3428
2699,4064
1203,3295
643,5190
2731,1283
1931,1142
3387,3431
5675,4980
2755,5361
2859,2470
6963,2471
763,941
3819,2759
6107,5369
4395,3434
6139,2472
4851,1318
1707,4652
5235,4066
91,4067
2723,5251
5515,4068
4011,1517
2275,3436
4139,5102
5827,3301
3643,3702
2707,3763
867,5324
1867,493
3563,4464
875,2810
3099,4465
6979,947
3219,2813
6235,3304
883,3806
1939,1144
7075,279
5491,1326
2307,2815
531,4656
1291,2477
1683,175
563,1522
2803,2818
4771,4476
3363,4759
523,3768
3403,2679
2995,4474
5883,2820
4699,4480
3187,4702
6659,4324
43,3439
4419,951
7091,3441
4379,2826
2099,5001
6715,3308
3091,807
1131,1527
1811,953
4827,1150
899,4483
1091,5002
1267,4484
1387,2484
1619,1332
5779,4302
1115,2830
995,5286
5723,3444
4427,3309
1043,3771
4323,2832
2179,1272
4875,5224
5627,4820
5459,4260
4979,1431
2115,1336
1835,1543
6379,5010
6915,1154
6331,1337
3275,2234
19,4436
4931,3774
723,1339
3859,1340
5395,1155
1547,317
1211,2838
5643,2492
235,3775
3843,3777
6635,369
4171,1343
1339,5085
6219,3349
2979,1344
6203,5187
5587,4669
4811,1159
5323,2845
203,2846
859,170
2531,2500
6579,3780
6043,3449
2443,1536
2595,4077
3715,4078
3291,2505
2419,3451
4587,4079
3723,3452
2131,3316
6459,3334
6187,4494
1875,2508
1779,2851
3907,965
5035,1349
5995,208
2083,1351
6795,1164
5475,4213
3939,2855
4059,1352
3523,967
5291,4313
4339,1891
2955,2856
4491,1353
6507,3783
4611,4942
6123,1165
6347,3784
3899,2512
4515,4675
3915,2070
4331,2859
1507,2514
5267,2861
5739,5265
2651,2515
4907,2858
2611,4680
5099,971
4795,1170
5411,4948
6427,2862
4123,4685
4387,1210
1763,2863
6019,88
5115,2520
2267,1551
6571,2519
5651,3787
6299,4945
3163,4315
3987,4834
115,2868
4635,2524
6883,1359
5835,975
5219,1176
5859,4086
6067,2532
2547,3460
1051,4506
5195,2533
6643,3560
4507,2233
4227,4837
1411,3792
1539,2537
5051,2870
2939,4380
4187,5083
227,5084
4923,1179
6683,4691
6467,4353
7027,4507
955,324
6779,2540
2347,2541
5667,1362
2355,5175
4707,4840
1067,2874
1179,4696
2075,2875
4035,3123
3427,5363
3075,1304
3851,3463
4563,2543
6403,4043
1451,3464
5547,1560
4307,4846
4963,5266
5155,1021
611,2880
6291,981
5771,1183
1403,2881
1787,3798
6443,5220
459,4320
7059,2545
5419,1817
1299,3801
1083,267
2211,4093
1627,4698
1963,1358
3059,4515
5803,5187
4027,4094
3507,1367
1323,5189
6059,1514
4883,2884
3739,2414
4003,3002
1283,412
1667,4702
971,3805
6115,706
395,2641
5971,4703
3307,3468
1675,4977
1491,1369
947,1562
1395,3761
2603,5096
4195,1564
5915,1004
2283,3331
6339,3271
67,1567
5875,1639
3667,2553
6619,2554
1251,3332
811,4203
4835,3810
4859,993
619,1569
1571,1372
3763,750
323,1189
5059,4993
5011,2558
4051,1375
6611,5104
107,4991
6731,4372
179,2561
4987,4709
2619,3336
2483,4852
3227,2262
5315,226
3459,1377
6195,1574
4955,3476
1955,3338
4155,4711
6091,3701
3235,1378
4651,2898
2635,3340
1275,3812
3995,806
3699,1375
2395,883
4747,1005
3299,1576
6931,1516
4203,4717
6003,3341
3419,2568
2003,4107
739,380
4867,3330
3107,3818
4019,3817
6411,5223
6171,1580
6603,5368
3355,2572
7011,2574
3787,2576
3203,1581
4299,4529
5203,1582
155,1196
315,3344
1084,3820
3764,1913
772,3077
6388,593
6308,2906
1724,2049
428,3822
1900,594
7020,4263
6156,3085
6220,595
4476,1918
6644,1588
140,98
204,4005
956,3351
5460,596
4780,2907
6332,2908
2892,195
5324,391
3436,3480
4260,136
6028,3959
228,196
6196,2205
492,1590
1148,392
2716,1925
1780,1591
1596,4871
3932,1593
4116,3847
4628,5009
1500,5
6940,394
460,5314
4724,1595
548,6
1404,5315
4876,3081
5796,1769
1732,2914
2092,1597
2108,1931
5508,2917
1716,1599
1308,1844
6684,399
5492,4340
4828,600
6764,1600
2052,398
2116,3084
196,1602
3332,3481
5004,3828
2732,55
4036,202
5204,1606
4228,4729
4156,13
292,424
5676,3217
5932,3832
7060,203
2180,3107
4060,4348
2164,1939
6092,5120
5236,1940
252,3835
2604,3086
3500,5172
1020,4704
5732,4735
7052,205
988,7
5636,1943
2964,604
1940,2926
1468,1611
836,20
5604,3840
1556,408
2924,1945
1932,1946
3740,3090
3484,4737
5788,4886
3284,1947
740,3091
436,3843
3700,863
3516,608
804,3844
6828,211
4028,1713
1172,609
6580,1949
2588,1121
1044,702
4452,611
6676,4739
1076,1416
6060,1340
1100,213
3364,214
5124,4552
5420,3489
4,1620
6668,1621
5044,4554
5156,4354
2844,4656
3180,5345
5708,26
7124,613
1300,5135
4108,5031
3980,2935
3452,5373
4940,1955
3060,614
1540,5349
5844,3098
4796,615
6452,1956
796,2937
6140,218
2668,1959
4588,1960
6180,5034
2956,4356
236,3742
316,3354
3140,3492
2980,3099
2364,221
612,414
6468,1963
588,1965
764,247
2020,1966
6876,3838
2724,30
3164,4360
4396,223
5964,416
5484,1703
1356,5236
1916,1969
5908,33
2332,1291
2700,3850
6340,3496
572,621
3620,5038
2068,4367
2004,1633
1548,4700
5028,2942
4612,2944
1228,35
4180,623
6996,224
3548,333
1132,1636
6988,3241
4772,425
1532,5298
52,499
6836,1978
6484,3838
2564,4125
156,427
6324,428
2012,1982
2132,1642
5252,3853
6284,3919
4092,5164
5988,1648
1884,227
1492,1985
3388,229
2236,4185
3020,4682
4900,429
4220,1430
2972,2063
2988,3501
6980,4442
6948,3502
508,4751
3716,626
2876,1991
5300,5376
6804,232
3492,1992
5428,345
7012,3503
4020,432
3380,40
1516,1993
3724,3108
5084,2951
5876,1654
2324,1994
4236,4129
2612,1996
116,4059
1708,1997
5772,235
1004,1657
5260,4758
2868,434
6116,4918
5412,2125
5148,4545
1620,3075
3236,4919
6372,1659
6556,4572
6788,3561
5444,1661
4276,4381
348,46
3524,4133
5812,1245
692,2956
4540,4382
5620,1664
2348,3299
3220,1665
2412,47
1804,806
2356,2010
5940,4383
3468,3857
6532,1669
1740,2061
6772,241
3124,639
1268,752
3860,4136
212,1267
6892,2011
2452,4385
6780,2013
4324,4577
1220,3518
5140,3519
2220,2959
6724,1672
5404,3858
2948,4870
6884,3327
100,3767
3836,5375
332,1675
3572,646
676,3523
5916,2962
1092,50
300,1170
6228,1676
2644,52
2852,4317
1988,5121
3644,444
3540,2020
812,5317
4332,2021
5228,879
532,4369
4764,4140
1196,58
6956,1685
7100,1687
5100,598
4524,4330
5860,2667
2156,4141
5884,3530
3692,1690
2100,250
7028,449
5468,652
3412,1691
556,253
4356,1692
6292,1694
2916,3863
3228,1693
1012,2025
3148,63
476,2026
3116,3864
28,4142
5180,5130
2308,653
6244,3531
6756,91
6364,2031
5524,3119
3196,66
5972,3879
2508,5356
6204,656
4100,1915
2820,3537
3796,69
6796,3181
1484,3866
4388,4396
708,4144
1252,453
6100,2039
5980,3539
1116,4772
3132,2968
4740,72
6404,2709
1660,4891
3172,4892
6124,5313
6908,5029
6068,2040
2516,3720
2300,3869
44,457
3748,668
2532,259
6844,458
5308,2042
876,1711
2484,3233
5596,2044
6172,4774
5740,4597
3156,4897
5364,1713
3612,3873
1436,4898
5396,3035
5868,2046
396,3875
4140,1783
4996,1716
3012,1717
20,3143
6268,3548
6396,678
2548,1718
268,2886
5628,3549
4756,3876
1788,4600
2740,248
1580,5152
2524,3879
5020,272
6612,1723
3916,681
3804,2976
220,2053
6972,826
2476,1242
972,1414
4820,4278
444,465
5380,2058
1892,2057
3996,3348
620,466
3068,4900
1756,4685
1748,3554
60,3553
780,5040
308,277
1836,1321
3844,753
2172,278
5092,1727
6636,471
6620,3556
4132,87
4980,280
2428,3439
6868,289
36,3884
5996,3885
4836,686
748,677
3596,1438
1764,5042
2060,2984
924,90
4404,4422
5060,5250
4012,149
716,4155
2244,730
4068,283
108,2067
6052,1541
148,3886
540,2069
3444,4156
940,94
6236,4085
3244,95
1236,4425
4444,213
1524,2072
2996,286
6660,3734
6692,3891
5836,5128
2260,1121
4708,823
5116,1738
2148,3560
2860,100
2196,1739
5212,690
5540,3561
6860,691
3188,4428
468,692
700,4783
3028,289
6500,464
3948,4159
2788,4784
3580,5173
6300,3563
932,1107
580,1746
68,2076
2556,694
4684,103
1260,291
2596,292
324,695
1868,3895
180,5207
5956,1749
2436,5324
1036,938
996,293
4212,2078
2396,1753
6148,2990
3404,1755
5660,302
4300,4867
1060,699
3532,845
3788,1208
12,336
4884,169
1876,896
4508,2088
628,701
3812,298
452,1853
5244,2992
4732,2089
3052,3154
5188,811
6476,4162
420,487
3884,4296
3772,2371
3420,3572
2036,5316
1908,107
6524,108
2188,2994
3324,2995
4364,3898
4812,4339
3636,1765
4348,2551
3092,1767
2540,5359
1068,1768
1828,3146
636,1769
3708,3001
2372,4165
5500,4911
4580,109
524,713
3556,110
4956,111
4868,1770
2804,1067
1316,4730
7116,4347
2756,3002
1636,2099
884,4542
5588,3578
92,4166
3348,112
6020,1032
2836,4546
1324,4734
652,4736
2708,2104
1852,3584
84,498
6076,116
2748,2574
404,4168
76,1174
4196,1468
3780,4600
6900,4391
5348,3904
2420,3005
2940,317
2492,1870
4964,1781
1428,304
1796,502
4124,5139
124,1122
164,3152
5220,721
1340,4169
6548,319
6508,3006
1420,1783
4908,3154
4948,428
948,3634
2444,75
6348,323
372,854
820,507
3964,3009
1124,3010
4148,324
3340,120
7068,4553
3604,325
1772,163
6012,1792
2660,2119
3476,510
6716,3909
892,1249
2780,1794
4420,5032
1996,580
5532,3911
3940,1795
2636,2120
1564,725
4460,724
4860,1572
1700,328
5372,1798
2772,726
3900,1799
5756,3011
5108,124
7004,3012
5700,727
2276,4004
3268,2933
1452,513
6564,896
4292,2128
5828,4940
4564,127
3356,1805
2028,4902
916,4138
5452,5066
5612,21
6356,129
4516,333
3212,553
5764,1808
6412,516
5068,1809
284,2134
1956,3159
172,5381
5332,1812
3828,2136
1396,3017
516,3919
2628,1815
3036,4367
6652,334
7092,520
3652,4368
4372,735
3308,2142
5892,523
4788,133
1972,3021
3108,5348
5692,134
4244,738
6628,3599
188,3024
4468,5024
2124,4370
380,739
5292,264
132,740
1052,3166
5284,1823
4532,137
364,525
6044,3025
5268,4911
2884,337
3972,1452
500,4753
660,2143
6852,1091
4636,1234
2404,341
6164,3923
4428,743
3004,1046
3892,1826
4436,1594
6604,3601
2380,3027
2228,4179
1948,141
2900,342
5564,5169
3852,4181
4172,4566
4548,4567
3252,344
260,2145
5572,1830
6212,3927
6708,2147
844,2148
6276,745
5780,3928
5052,4379
900,5261
4052,4380
6188,3539
3956,1834
2252,861
6924,748
2692,4573
484,4921
5076,535
356,4574
2340,2507
5436,749
3460,1837
3588,2152
4844,2580
5556,2154
7036,3036
2828,2360
2076,4116
860,5131
340,4553
4916,3172
4700,1919
732,2159
7084,4760
828,1843
1652,753
1364,755
6460,2161
6820,5118
964,540
5644,542
5804,544
6596,2987
2316,4869
1644,5309
2468,350
4924,761
1812,2387
644,4761
5356,5013
6700,3608
1284,167
3988,351
5924,148
3396,1013
2908,4579
1612,2166
1028,2170
6036,355
1476,354
1412,3930
2676,762
1668,2169
6812,4192
2084,358
1860,1853
4412,764
5948,3609
1348,2173
2572,360
4164,4876
4004,194
1980,1901
7076,5124
3428,4585
4284,5136
5036,2179
6516,3044
388,560
2796,42
3260,1858
6260,2183
3820,4129
1676,3936
6420,4382
2388,1859
2500,3937
6540,1860
5172,4199
5196,363
2580,954
4988,768
6380,3615
1156,4776
3876,4202
3204,2188
1332,1862
4500,565
4188,156
4484,366
3924,157
6916,4478
5652,1864
2932,4675
852,158
6964,1867
1276,566
3076,1869
1372,367
5580,2535
3732,1779
5388,5137
4380,3619
3756,4173
6436,3048
1572,368
4572,3621
756,4076
1508,4890
4204,435
6572,1872
6932,5250
1844,1873
4556,1660
1692,3622
1244,320
4892,779
2140,569
4852,1860
2460,571
4268,3185
3276,4595
6084,4078
6108,4403
5900,4541
4316,2196
1820,373
1164,781
684,1876
4604,167
3868,2470
244,3052
6740,3945
2684,164
3300,3624
4044,374
1388,5299
412,1035
3908,575
4932,3442
2292,783
6588,4895
4076,2776
6748,1309
3684,377
4692,3274
5316,2203
868,3188
4716,378
2812,3625
4972,579
1188,1882
4620,3191
4668,5234
1588,308
6252,171
3292,4777
668,3192
980,3053
5548,4602
2268,2208
4748,1888
4596,4603
2284,1356
3044,3948
908,790
4660,173
3628,5037
5852,1889
3372,1162
1604,3626
3316,4604
1140,1891
5276,2094
1380,5155
3668,1893
5716,1894
1684,442
5668,3196
1204,2217
7108,4920
6444,382
1924,70
4804,793
7044,1896
4652,2218
2212,3738
2044,2219
2204,5172
6316,3950
5012,3628
4252,1897
2652,795
5476,3342
3660,2222
1628,414
4340,3064
3100,2224
4308,5249
5748,187
5684,2225
3508,106
6132,1902
596,238
1108,450
3084,2226
2764,3631
6428,4910
788,3953
1180,4215
564,3201
1444,2227
4676,5357
724,1554
276,539
4084,799
2620,1908
1292,5233
5516,4916
6492,590
5820,800
4644,5019
6004,4782
5164,591
1460,2234
1212,3071
3564,2562
4492,4429
604,3958
3676,388
5340,4430
1964,4985
6732,3204
5132,3076
5724,1070
4685,5048
5301,3889
3589,3961
3621,4220
2573,1012
6333,3345
3197,1198
4733,1199
1053,4107
6573,2242
1445,5052
1925,1015
2493,3640
1661,3641
1325,2243
5133,3510
3517,803
3229,1016
3877,4789
4069,1386
2869,3964
2405,5383
3973,3207
4605,2584
1813,4107
2949,4437
6229,1201
2021,3645
3949,2250
3661,645
2797,2251
21,2588
5893,2253
6741,4565
3165,4934
2117,5060
1717,1991
1973,2589
2397,1805
5229,2257
6605,4619
5973,3647
2541,806
6989,2055
3869,1392
293,1202
93,30
5653,2260
5965,1393
5869,2259
2325,4792
637,3648
3789,3209
2517,4245
6693,855
6613,4937
453,809
4445,3350
1165,215
1029,5067
1677,4624
2605,3842
6645,4447
6261,3210
4221,5290
4357,1021
1005,3650
5037,1023
2709,5263
6501,2597
5181,3212
1125,3652
6413,417
6709,1401
4773,1402
4269,1024
1597,1026
1749,3973
2909,3835
541,4452
741,5271
6077,998
3109,4799
2413,2603
3253,4454
6221,4800
6565,1301
4853,3974
1509,5076
5877,1210
3461,4633
1229,558
4333,2605
3805,5080
3709,544
397,2952
6829,4233
5293,850
1949,3357
4197,1409
4933,5327
2101,3659
5733,2609
3845,4958
2133,3977
7013,5082
6309,1030
4037,2272
3901,3660
501,2665
6797,1430
1437,4637
869,1031
2293,3978
6973,1411
6037,1035
2141,1036
6357,616
4829,2274
1405,1214
5725,3218
5053,2616
5629,4966
6981,4643
2205,2278
6749,822
2669,2279
6701,3425
6941,5079
6149,1216
1373,2280
4661,2488
3957,823
6213,2620
685,824
5437,4238
1565,2912
5813,1272
6461,5183
5525,1415
3293,2284
4901,3981
5365,4494
7021,4752
4749,827
5949,4810
3749,4647
7029,3985
1149,2970
269,1219
5533,1979
6341,2630
1013,2285
4237,3986
4381,638
2069,1458
2613,829
4173,1694
3061,2287
3045,830
2837,3222
4781,1041
1605,2633
1157,3010
2581,3987
6541,3631
1245,1043
2653,2289
7101,1420
1109,3666
1853,1421
1221,3991
2213,1761
5781,1747
5789,172
3285,246
6837,1226
4061,1227
3189,812
197,773
4477,838
4925,950
4253,3225
4725,4436
3653,2294
5349,2965
4757,1281
557,3993
4525,2295
4805,2637
3533,3667
1413,5202
2461,1429
5341,4879
3365,1050
973,4467
2917,2297
3997,4243
4629,5205
2829,2298
285,3997
421,1431
5669,1432
1733,2646
173,4658
821,3669
1181,2300
3541,2301
629,3369
4541,3227
4909,2305
1077,3372
4637,4001
3133,4659
6245,848
1981,4479
6349,1236
965,547
1133,2310
4053,1434
117,3232
829,3671
6589,2653
3373,1435
2661,980
245,5222
4213,479
3733,3374
1205,3670
3685,4824
5517,849
5565,4251
1117,4146
1581,1056
573,3641
733,922
3853,851
517,1240
5677,3375
4005,4004
5957,3234
4949,4
1933,3675
3549,853
5325,1210
4285,4308
933,4490
4973,891
2005,2320
6205,4926
957,1440
6909,3237
3437,2665
2629,4557
6061,2325
5805,3677
981,2326
4085,4764
4469,1441
6893,4106
5701,3382
2893,856
3029,3239
4597,4013
3205,1061
509,1442
3357,3241
6869,3679
533,1247
6301,4936
677,2679
4205,4258
2053,860
3477,3384
4125,3245
4165,2333
165,3247
1541,3385
2749,862
6005,863
6861,3249
4821,2335
1365,3684
2717,4500
661,5072
1533,1506
4397,1447
5717,4502
6093,3386
29,2684
2245,1776
3493,1502
6053,5137
5125,3388
2485,4832
1573,1250
1101,1066
5285,869
5253,5042
1293,4262
3445,3252
3381,3688
1909,1452
5421,1253
4437,5212
6557,1453
3309,1069
3885,2351
6421,5282
5405,1456
3013,4836
3221,2694
6781,874
5989,2696
4957,2695
2701,3254
6677,5219
2885,1256
1837,1457
1269,2698
6197,3694
2773,1073
6965,3695
4613,878
5333,877
461,4692
6437,1075
805,2360
3717,881
2229,4695
1821,534
5613,1461
5213,4448
5021,1259
5445,3679
1253,884
2445,4843
3317,4580
3053,4511
4341,5089
4677,4268
1349,3774
6237,4970
5157,1462
6621,3256
941,5091
1341,1081
1141,4026
5117,4973
6533,4516
4421,887
5941,3397
1197,1082
1389,1262
6045,817
5397,4085
1549,4518
2149,25
1461,3704
253,3172
6629,2713
1173,3882
2813,4028
709,1265
2477,1085
7005,888
2789,3707
6317,222
1189,4073
5837,2375
3077,2379
3813,3471
1381,3258
6013,1470
5493,3402
5,2725
13,5322
2533,2720
2301,3710
7077,3711
349,895
6429,4274
2349,720
549,2388
2765,3713
5693,2387
4765,3698
901,2404
3573,1270
4309,4854
445,1271
3797,672
45,3262
2373,1473
4533,4276
2501,2730
5261,2060
5997,1098
4133,4277
2277,797
2557,598
4365,2391
6477,2390
853,4034
61,4522
6773,4035
1781,1283
2509,899
5469,3715
5757,1513
2621,2733
4581,1102
1861,901
7117,903
1285,2395
1701,3267
3933,904
4349,2397
2453,906
1301,1875
6581,2398
2317,1479
2941,1258
6877,3268
3405,907
4885,3719
493,341
1637,4283
1517,3723
1757,2735
5749,4479
4573,4041
2165,4039
365,4436
2901,4042
893,1277
5197,4432
7053,613
373,824
4797,1111
2677,4044
1645,1112
5237,2737
2389,4433
3837,4615
2957,5053
4645,912
6181,1279
3325,4436
3389,1113
5581,4046
1501,2410
5605,5184
5429,4047
1957,1280
4869,5185
6085,1116
5277,2417
861,1281
605,2747
4077,4285
2261,1488
5453,4988
6269,339
5909,914
6453,3410
1989,4931
3893,3467
781,2752
7061,5058
6717,1285
77,723
2973,1119
5269,32
1885,3731
429,2420
4565,2549
4509,4496
2693,3398
2853,4287
1261,3736
5637,1491
3725,5386
6397,1561
4405,1493
3693,4444
5933,2757
5509,1745
5141,4621
621,4793
3701,2761
6509,4938
1069,1496
6997,2762
3581,3092
3981,2423
6725,4288
701,4795
2061,108
4877,2632
2685,4055
381,1499
